Datetime,y,yhat_rf,yhat_trf
2018-01-01 00:00:00,57.88,50.621399999999994,48.886691170981415
2018-01-01 01:00:00,58.09,50.5211,48.886691170981415
2018-01-01 02:00:00,57.96,49.80890000000003,48.43671016186652
2018-01-01 03:00:00,54.58,49.02330000000003,47.92724895776185
2018-01-01 04:00:00,54.47,47.61400000000001,46.29410090537842
2018-01-01 05:00:00,54.85,50.309400000000004,47.66180035581626
2018-01-01 06:00:00,54.85,47.43850000000001,46.188993187312654
2018-01-01 07:00:00,53.78,47.08249999999999,45.273304789341935
2018-01-01 08:00:00,52.57,47.92999999999999,46.79224902885406
2018-01-01 09:00:00,42.8,48.722900000000024,46.57293681872982
2018-01-01 10:00:00,50.18,49.098099999999995,45.86925351425196
2018-01-01 11:00:00,50.65,47.349900000000005,45.00755317627698
2018-01-01 12:00:00,50.64,47.93490000000003,45.058735904088074
2018-01-01 13:00:00,52.83,47.18500000000002,44.04636430691818
2018-01-01 14:00:00,51.17,43.78099999999999,44.6543016710718
2018-01-01 15:00:00,52.88,41.784,46.677173881290635
2018-01-01 16:00:00,51.87,48.42409999999999,47.65477137992998
2018-01-01 17:00:00,52.93,50.60189999999998,48.986840278483726
2018-01-01 18:00:00,51.27,50.54590000000002,48.19363768825354
2018-01-01 19:00:00,51.29,51.5788,48.22707480973126
2018-01-01 20:00:00,53.0,53.5329,48.88012906477894
2018-01-01 21:00:00,53.12,52.94270000000003,49.578268626586926
2018-01-01 22:00:00,51.84,50.763600000000004,50.478894071471935
2018-01-01 23:00:00,52.96,50.07479999999999,49.72164008283612
2018-01-02 00:00:00,53.01,48.17250000000002,47.76077755895612
2018-01-02 01:00:00,50.63,41.6699,40.82463028437221
2018-01-02 02:00:00,50.61,40.14910000000001,39.94146814844806
2018-01-02 03:00:00,43.0,37.1673,38.94415742512624
2018-01-02 04:00:00,44.4,36.02869999999999,38.695685994105155
2018-01-02 05:00:00,46.0,40.85690000000001,40.11022064296313
2018-01-02 06:00:00,46.0,43.47930000000001,40.86287759127852
2018-01-02 07:00:00,51.18,46.958100000000016,45.55457045420694
2018-01-02 08:00:00,52.57,48.99170000000001,48.488172810166446
2018-01-02 09:00:00,53.1,53.12900000000001,50.404479910197516
2018-01-02 10:00:00,52.57,51.7616,53.14984060665354
2018-01-02 11:00:00,51.18,50.508599999999994,47.569375456794106
2018-01-02 12:00:00,50.72,49.1317,47.402252373002504
2018-01-02 13:00:00,50.74,48.5259,47.569375456794106
2018-01-02 14:00:00,50.75,49.778900000000014,46.9647977006412
2018-01-02 15:00:00,50.72,51.94829999999999,49.249561383896655
2018-01-02 16:00:00,51.24,53.82759999999999,50.71411618708966
2018-01-02 17:00:00,53.1,56.34270000000002,55.47889608831304
2018-01-02 18:00:00,54.89,57.0599,55.68553020580632
2018-01-02 19:00:00,54.89,63.56759999999999,55.96525534911813
2018-01-02 20:00:00,54.78,56.90089999999999,55.62177491435594
2018-01-02 21:00:00,54.83,55.442299999999975,55.66999436937286
2018-01-02 22:00:00,52.84,53.84660000000001,55.62282386440909
2018-01-02 23:00:00,53.0,51.710000000000036,53.483502743925094
2018-01-03 00:00:00,52.91,49.41269999999999,50.568647366775494
2018-01-03 01:00:00,50.68,47.82119999999998,48.40894316709116
2018-01-03 02:00:00,51.18,48.941199999999974,48.2737998225848
2018-01-03 03:00:00,50.6,46.87439999999999,46.29164485581131
2018-01-03 04:00:00,40.27,41.533600000000014,44.79510982695596
2018-01-03 05:00:00,40.0,39.421900000000015,43.63647030279987
2018-01-03 06:00:00,51.21,41.252399999999994,45.345091981568494
2018-01-03 07:00:00,53.17,49.270099999999985,45.92104605123241
2018-01-03 08:00:00,58.08,54.4638,52.52706787886018
2018-01-03 09:00:00,57.74,57.904,54.511328078533985
2018-01-03 10:00:00,55.58,56.232000000000006,53.00618270547015
2018-01-03 11:00:00,52.99,50.630900000000025,47.23443753255275
2018-01-03 12:00:00,50.73,49.01100000000003,46.70623532429701
2018-01-03 13:00:00,51.26,48.92740000000001,46.73514973237903
2018-01-03 14:00:00,51.26,51.32140000000001,53.02456105667172
2018-01-03 15:00:00,52.45,63.82930000000002,63.17972544653303
2018-01-03 16:00:00,53.2,56.185199999999966,55.10474592791687
2018-01-03 17:00:00,57.45,62.10769999999998,56.42928821020318
2018-01-03 18:00:00,65.1,66.3924,57.27517816728631
2018-01-03 19:00:00,63.2,68.44839999999998,57.27517816728631
2018-01-03 20:00:00,58.15,63.07819999999999,56.91188513247868
2018-01-03 21:00:00,56.8,59.58290000000001,55.66999436937286
2018-01-03 22:00:00,53.04,53.04710000000001,54.74733163933267
2018-01-03 23:00:00,52.97,51.9084,53.507219839560975
2018-01-04 00:00:00,50.76,48.69240000000001,48.45329298860806
2018-01-04 01:00:00,46.0,43.3787,45.46316810129716
2018-01-04 02:00:00,50.67,46.22369999999999,46.42274555345361
2018-01-04 03:00:00,50.58,50.257400000000004,46.50945866376424
2018-01-04 04:00:00,42.0,46.573200000000014,42.99777085085799
2018-01-04 05:00:00,43.0,47.68289999999999,45.1869214786188
2018-01-04 06:00:00,46.0,48.074799999999996,48.29538049789329
2018-01-04 07:00:00,53.02,51.73320000000002,50.12269618592727
2018-01-04 08:00:00,53.02,54.22219999999999,54.69737189610817
2018-01-04 09:00:00,53.19,60.83330000000004,56.030076121758476
2018-01-04 10:00:00,53.2,67.29920000000001,55.934367800679354
2018-01-04 11:00:00,54.69,70.84660000000004,56.271667448160876
2018-01-04 12:00:00,53.04,65.04040000000003,55.235233896835574
2018-01-04 13:00:00,52.9,50.50130000000003,49.0652783579357
2018-01-04 14:00:00,52.0,52.4176,49.10461838443488
2018-01-04 15:00:00,52.9,55.0361,51.071819583642494
2018-01-04 16:00:00,54.0,58.498300000000015,53.10995635325244
2018-01-04 17:00:00,58.05,69.55390000000001,56.34294264944951
2018-01-04 18:00:00,66.2,62.36320000000006,56.29472319443259
2018-01-04 19:00:00,66.2,61.350300000000004,56.29472319443259
2018-01-04 20:00:00,58.02,64.97700000000002,55.886148345662434
2018-01-04 21:00:00,58.08,60.755799999999994,55.934367800679354
2018-01-04 22:00:00,53.59,61.85499999999999,54.768619825936796
2018-01-04 23:00:00,52.95,51.4426,54.54776342204787
2018-01-05 00:00:00,53.03,49.3417,48.93342737517992
