Datetime,y,yhat_lgbm,yhat_tlgbm
2017-12-28 01:00:00,26.0,49.184957195743046,51.57733071814502
2017-12-28 02:00:00,43.0,50.50624887550608,53.49303158371872
2017-12-28 03:00:00,37.3,49.46244904984132,50.463784913339964
2017-12-28 04:00:00,35.1,48.22914150984794,51.48984801041948
2017-12-28 05:00:00,35.1,48.72052858803638,51.68633413497398
2017-12-28 06:00:00,43.0,47.907371287083464,46.856995966173606
2017-12-28 07:00:00,50.82,47.92487096979092,48.81170211752498
2017-12-28 08:00:00,50.83,49.82906657255578,50.95343307032002
2017-12-28 09:00:00,54.0,57.63649287648553,62.46911630228738
2017-12-28 10:00:00,53.02,55.90962053740493,62.72705119072644
2017-12-28 11:00:00,50.82,55.209561470364775,56.35354511069295
2017-12-28 12:00:00,50.73,57.248535214563006,54.71676951399627
2017-12-28 13:00:00,49.88,58.29547816760529,52.915721013950424
2017-12-28 14:00:00,50.75,53.1266544721904,51.922095202325636
2017-12-28 15:00:00,50.77,60.448894347151416,55.30184638120287
2017-12-28 16:00:00,53.42,60.01455428563421,55.690517114238695
2017-12-28 17:00:00,54.9,61.36479845964024,57.406170759002386
2017-12-28 18:00:00,58.34,59.98515964337852,57.98257665434123
2017-12-28 19:00:00,58.23,55.63970713841033,55.42183191231864
2017-12-28 20:00:00,58.2,58.84082469815164,61.12992830756195
2017-12-28 21:00:00,55.61,56.444805036716836,53.46262137556579
2017-12-28 22:00:00,52.45,51.90825266715808,52.13131428247574
2017-12-28 23:00:00,53.38,49.37474072630701,49.18448225855648
2017-12-29 00:00:00,54.45,48.879445957183734,50.35431768070658
2017-12-29 01:00:00,41.0,46.236263236482934,44.77343437998739
2017-12-29 02:00:00,44.8,42.01445360538599,43.47426607243476
2017-12-29 03:00:00,50.57,42.21449738580989,43.05946333711343
2017-12-29 04:00:00,41.1,40.60073580709983,41.279157822764915
2017-12-29 05:00:00,50.53,38.86751083399967,39.58114933965971
2017-12-29 06:00:00,45.0,45.0553889282413,46.18386031843893
2017-12-29 07:00:00,50.87,49.135263996046206,51.597384910772384
2017-12-29 08:00:00,51.1,51.85713880130133,53.296449112955926
2017-12-29 09:00:00,53.18,53.348594186280486,57.30554160093843
2017-12-29 10:00:00,53.17,52.24712942936821,53.48566936807686
2017-12-29 11:00:00,50.84,49.955164547162,51.51711508887122
2017-12-29 12:00:00,50.75,51.1215976779846,49.374474593444546
2017-12-29 13:00:00,50.84,49.53352795731901,49.61263864082381
2017-12-29 14:00:00,50.85,48.863298688520466,49.963077845467076
2017-12-29 15:00:00,53.0,55.502924638848945,54.20853133728463
2017-12-29 16:00:00,55.37,55.23785640263753,52.93028045881168
2017-12-29 17:00:00,58.19,55.67527325788075,56.3517767417692
2017-12-29 18:00:00,58.44,65.65531194980271,69.6709026820999
2017-12-29 19:00:00,59.89,72.37288135855856,74.97358276121534
2017-12-29 20:00:00,59.89,68.97342785352045,69.59229192387444
2017-12-29 21:00:00,58.44,57.17760538111908,53.11597692870165
2017-12-29 22:00:00,58.0,52.674500754054854,45.01642498755218
2017-12-29 23:00:00,57.97,51.754535825015765,47.84575978682898
2017-12-30 00:00:00,55.24,51.39362126327204,51.769207442535404
2017-12-30 01:00:00,51.0,49.92497462972327,48.34153848286781
2017-12-30 02:00:00,50.68,48.297872801952686,47.46915056295029
2017-12-30 03:00:00,50.59,48.92150648298486,49.08344725697623
2017-12-30 04:00:00,50.51,47.755425095560895,47.42959021409196
2017-12-30 05:00:00,50.51,47.55078835451012,47.50582321084161
2017-12-30 06:00:00,50.64,48.07679297200798,47.1725557552075
2017-12-30 07:00:00,50.71,48.84767078345141,47.56474537201445
2017-12-30 08:00:00,53.05,51.47538629095001,51.3303143362051
2017-12-30 09:00:00,54.5,53.21745485930979,52.40070330090145
2017-12-30 10:00:00,54.81,50.898607228664375,50.39120263671774
2017-12-30 11:00:00,52.67,48.516920852005214,49.01737725648535
2017-12-30 12:00:00,50.85,48.07112980926288,50.04108854339257
2017-12-30 13:00:00,50.84,49.43641480431052,50.521546745631916
2017-12-30 14:00:00,50.85,46.93753467704648,47.413978932176406
2017-12-30 15:00:00,54.81,50.40940054519218,48.57351659611492
2017-12-30 16:00:00,55.34,55.11680178800604,50.924855310507574
2017-12-30 17:00:00,58.02,53.72623549432224,52.30375549264075
2017-12-30 18:00:00,58.29,60.98279157344088,77.01373515460641
2017-12-30 19:00:00,58.29,58.69500809324984,75.70761305649832
2017-12-30 20:00:00,58.32,61.77961195456894,73.24009895011464
2017-12-30 21:00:00,58.02,56.96399692708103,57.898163655006925
2017-12-30 22:00:00,55.37,53.5299077291377,48.88789388895347
2017-12-30 23:00:00,53.03,51.53636029883432,49.209927068265095
2017-12-31 00:00:00,54.84,51.16250604639569,50.72681468979988
2017-12-31 01:00:00,54.75,48.1679897812418,50.45638676245412
2017-12-31 02:00:00,54.73,47.99117252641509,50.72462446892609
2017-12-31 03:00:00,54.6,47.3141936457607,50.873683490939094
2017-12-31 04:00:00,54.54,45.54845509155644,49.41465780922026
2017-12-31 05:00:00,54.29,46.23418477403428,49.30873549447983
2017-12-31 06:00:00,54.39,47.057694423200445,47.92652406921559
2017-12-31 07:00:00,50.68,48.7757848123484,50.01830164112577
2017-12-31 08:00:00,53.15,48.70144060101963,48.051501833019124
2017-12-31 09:00:00,51.0,50.41523617247428,49.32176738090037
2017-12-31 10:00:00,50.84,49.64996334398908,49.32563932867681
2017-12-31 11:00:00,50.84,49.72952169381163,51.00837199499677
2017-12-31 12:00:00,50.85,48.89590682450439,50.92375141616837
2017-12-31 13:00:00,50.85,49.99923255447823,51.134670558879655
2017-12-31 14:00:00,50.84,49.270502829907294,50.804440664753386
2017-12-31 15:00:00,53.16,53.68548977606861,50.680651067141056
2017-12-31 16:00:00,57.95,55.905715432138976,56.68412793637792
2017-12-31 17:00:00,59.86,62.25491001115213,63.51974548604229
2017-12-31 18:00:00,60.11,69.03080141270974,79.01580632775706
2017-12-31 19:00:00,60.11,71.25135682785167,68.55461848076455
2017-12-31 20:00:00,60.06,66.03989513315392,62.87463465324932
2017-12-31 21:00:00,58.42,63.26047114027923,62.67391603672144
2017-12-31 22:00:00,58.09,54.56769459367346,53.122296426043484
2017-12-31 23:00:00,55.5,52.150892947302516,47.88584335108279
2018-01-01 00:00:00,57.88,50.167519469509216,52.40634959283004
2018-01-01 01:00:00,58.09,50.28545232387253,50.52694594713669
2018-01-01 02:00:00,57.96,50.065662106786505,49.3353911811224
2018-01-01 03:00:00,54.58,47.406920099945474,48.0042231317206
2018-01-01 04:00:00,54.47,46.495083479929306,45.610536569526595
2018-01-01 05:00:00,54.85,47.60434476620797,47.41466737859072
2018-01-01 06:00:00,54.85,47.34145301360199,48.637238672944996
2018-01-01 07:00:00,53.78,48.26936650948779,49.090802949146216
2018-01-01 08:00:00,52.57,48.392289129885356,51.37376675585478
2018-01-01 09:00:00,42.8,49.33388218549321,52.07377645252301
2018-01-01 10:00:00,50.18,49.242718030602,49.45430551169063
2018-01-01 11:00:00,50.65,47.46585646419498,46.33894016367561
2018-01-01 12:00:00,50.64,46.93906069993705,45.1562748608046
2018-01-01 13:00:00,52.83,45.10667424466935,48.11468219239573
2018-01-01 14:00:00,51.17,43.42594901718898,40.398036214185254
2018-01-01 15:00:00,52.88,47.064951098741055,45.79246617865802
2018-01-01 16:00:00,51.87,48.17866093931348,49.43568666169506
2018-01-01 17:00:00,52.93,49.54709752220807,49.83652842572086
2018-01-01 18:00:00,51.27,50.645993771572996,50.09022958761946
2018-01-01 19:00:00,51.29,51.564873123210376,50.67102585952821
2018-01-01 20:00:00,53.0,51.634652692460534,50.44196318446649
2018-01-01 21:00:00,53.12,51.2631719386474,51.14004312645182
2018-01-01 22:00:00,51.84,50.18292800677192,49.042830193844594
2018-01-01 23:00:00,52.96,48.42106029966112,48.74434103418161
2018-01-02 00:00:00,53.01,48.518352882672225,46.5485915891446
2018-01-02 01:00:00,50.63,43.1741808658564,41.126727913664546
2018-01-02 02:00:00,50.61,40.22738799657982,39.6600503570651
2018-01-02 03:00:00,43.0,37.10643828813913,36.49902091056114
2018-01-02 04:00:00,44.4,35.136566389914805,34.09600044462617
2018-01-02 05:00:00,46.0,39.665583179645296,39.115797612780554
2018-01-02 06:00:00,46.0,41.70944496456032,40.76483470439709
2018-01-02 07:00:00,51.18,47.42862738838372,45.96238006796188
2018-01-02 08:00:00,52.57,52.35341126572139,50.69124357064135
2018-01-02 09:00:00,53.1,52.37677320426814,55.2444692263672
2018-01-02 10:00:00,52.57,53.122832964164274,55.75631063876805
2018-01-02 11:00:00,51.18,51.12130527505946,53.9919998361216
2018-01-02 12:00:00,50.72,49.82425595506192,52.711456726978305
2018-01-02 13:00:00,50.74,48.82277619362675,51.50670696194238
2018-01-02 14:00:00,50.75,49.76657127282733,51.86017592833898
2018-01-02 15:00:00,50.72,52.34396285754623,52.160023029596694
2018-01-02 16:00:00,51.24,54.83231798984837,53.264373744264205
2018-01-02 17:00:00,53.1,55.81271757056972,55.70335575564259
2018-01-02 18:00:00,54.89,59.87255612231016,59.34455769015292
2018-01-02 19:00:00,54.89,60.398173281728084,63.87085679710083
2018-01-02 20:00:00,54.78,60.038154022847216,60.58304244662586
2018-01-02 21:00:00,54.83,56.44782684664559,55.723484900105376
2018-01-02 22:00:00,52.84,53.47178378024833,53.11430196571188
2018-01-02 23:00:00,53.0,52.2710919350357,50.53016148291008
2018-01-03 00:00:00,52.91,51.813369368524526,51.351774068360434
2018-01-03 01:00:00,50.68,50.52262750954827,48.66965650636607
2018-01-03 02:00:00,51.18,49.24224138492382,47.122962365488476
2018-01-03 03:00:00,50.6,48.10807497875742,46.322397028260376
2018-01-03 04:00:00,40.27,44.028014329027755,40.07516007109728
2018-01-03 05:00:00,40.0,41.79244375110567,37.52694263894251
2018-01-03 06:00:00,51.21,44.69128422011173,40.36225413156779
2018-01-03 07:00:00,53.17,51.59587116984111,49.92002747456077
2018-01-03 08:00:00,58.08,56.99116199090045,56.044781887609425
2018-01-03 09:00:00,57.74,57.77480948660968,59.90844658987013
2018-01-03 10:00:00,55.58,56.24862571839255,58.30821189823391
2018-01-03 11:00:00,52.99,53.37132121340081,57.66972170345242
2018-01-03 12:00:00,50.73,54.347970590459894,55.25286870349305
2018-01-03 13:00:00,51.26,53.526487545623944,57.428449444968955
2018-01-03 14:00:00,51.26,53.307157099956264,54.56550494976334
2018-01-03 15:00:00,52.45,63.03931136389269,62.11166869740298
2018-01-03 16:00:00,53.2,59.03609284319181,58.44021963235952
2018-01-03 17:00:00,57.45,61.135484917578545,62.000780855912005
2018-01-03 18:00:00,65.1,64.41460228968384,75.24903578812417
2018-01-03 19:00:00,63.2,69.44552002000607,76.50794560235175
2018-01-03 20:00:00,58.15,64.93366108846466,73.54544548677005
2018-01-03 21:00:00,56.8,58.66772481506995,63.195597000728924
2018-01-03 22:00:00,53.04,53.550571933656165,54.108016900342626
2018-01-03 23:00:00,52.97,52.02847423753008,51.24636195344359
2018-01-04 00:00:00,50.76,52.2050058514254,50.81301282488815
2018-01-04 01:00:00,46.0,46.0824616923838,41.384167277703234
2018-01-04 02:00:00,50.67,48.079580041880185,46.08104477378363
2018-01-04 03:00:00,50.58,48.494754652931185,47.24171974021452
2018-01-04 04:00:00,42.0,46.1771114610218,45.043018118014366
2018-01-04 05:00:00,43.0,48.27195064612252,45.132641309402416
2018-01-04 06:00:00,46.0,50.01384872317011,48.45764295316035
2018-01-04 07:00:00,53.02,53.7069447020655,56.591428554883535
2018-01-04 08:00:00,53.02,56.93251947074595,57.16339954603582
2018-01-04 09:00:00,53.19,65.05896544943131,67.36437225284728
2018-01-04 10:00:00,53.2,67.37700222774566,68.83803351335212
2018-01-04 11:00:00,54.69,63.634632804290945,72.21703837900122
2018-01-04 12:00:00,53.04,61.53382505406283,68.59627174709189
2018-01-04 13:00:00,52.9,56.8473057690561,59.687834597918375
2018-01-04 14:00:00,52.0,52.75508803945743,56.770622318685014
2018-01-04 15:00:00,52.9,56.615465523367256,61.50233676756688
2018-01-04 16:00:00,54.0,59.37030929647954,61.83576873835748
2018-01-04 17:00:00,58.05,61.25182698650307,64.67012623055685
2018-01-04 18:00:00,66.2,61.61772282758671,69.4645468288244
2018-01-04 19:00:00,66.2,67.58858626461385,72.04203756628526
2018-01-04 20:00:00,58.02,61.958943476412855,66.24889853376354
2018-01-04 21:00:00,58.08,59.89473642368242,61.366891551632364
2018-01-04 22:00:00,53.59,55.1316037542094,55.860187619066416
2018-01-04 23:00:00,52.95,52.934122396014565,49.42345757848091
2018-01-05 00:00:00,53.03,50.62198247366996,51.408764642156
2018-01-05 01:00:00,54.28,50.11797462205285,47.15870191461669
2018-01-05 02:00:00,54.77,50.18683807942771,47.15094148279667
2018-01-05 03:00:00,54.73,49.61497194791793,46.00001581526384
2018-01-05 04:00:00,54.38,48.846058824978876,47.08853755984213
2018-01-05 05:00:00,54.73,50.01462425745143,48.125056712251336
2018-01-05 06:00:00,53.18,52.50636699461891,52.119360479798665
2018-01-05 07:00:00,54.69,54.73951888936616,56.55958865114405
2018-01-05 08:00:00,53.18,60.77820257487778,60.957649537023784
2018-01-05 09:00:00,54.78,62.05806885530224,66.10936614115677
2018-01-05 10:00:00,54.81,60.00730319811576,64.06868031749298
2018-01-05 11:00:00,52.9,57.231642177393276,61.152380554041606
