Datetime,y,yhat,yhat_tuned
2020-01-01 00:00:00,68.35,58.977462150099385,56.9417108784971
2020-01-01 01:00:00,66.01,58.87395386140655,57.58567937032276
2020-01-01 02:00:00,66.01,56.25448660992523,57.52541178507094
2020-01-01 03:00:00,58.99,52.758551380104876,55.15502485725634
2020-01-01 04:00:00,53.16,48.82971830999273,52.11175659499307
2020-01-01 05:00:00,53.48,47.23177062552522,49.69560973626507
2020-01-01 06:00:00,53.49,45.335346597226604,48.1118805328374
2020-01-01 07:00:00,54.0,49.49677636296789,51.13082482958603
2020-01-01 08:00:00,50.78,48.28426114670839,50.421027767684144
2020-01-01 09:00:00,51.02,49.629734161325,50.32738358122145
2020-01-01 10:00:00,54.62,56.972180154729685,53.806059640444246
2020-01-01 11:00:00,55.84,59.608107502980864,55.38665581972849
2020-01-01 12:00:00,54.63,59.55639048106314,56.01680327990194
2020-01-01 13:00:00,51.03,58.868774311742726,57.07204799615116
2020-01-01 14:00:00,40.78,51.65680498774204,48.968976112593666
2020-01-01 15:00:00,44.14,54.843951729442466,50.00098572769137
2020-01-01 16:00:00,54.62,60.434762606667285,55.54438661055074
2020-01-01 17:00:00,52.11,65.78213401194476,58.849354966310436
2020-01-01 18:00:00,52.11,65.5093533053276,62.69335831795343
2020-01-01 19:00:00,52.34,61.55230960496697,60.272559841961694
2020-01-01 20:00:00,52.11,61.15036724553066,60.938422095753616
2020-01-01 21:00:00,51.48,59.55130726296646,58.06779022203495
2020-01-01 22:00:00,51.09,59.58317297568228,55.56786805800862
2020-01-01 23:00:00,51.03,58.913971269246275,53.548011572604
2020-01-02 00:00:00,54.62,52.40678652030234,50.01634059833091
2020-01-02 01:00:00,40.78,48.02560741564238,45.15627221616164
2020-01-02 02:00:00,34.78,49.25555730311733,47.191158967169805
2020-01-02 03:00:00,29.17,39.851419507525236,40.94365920072004
2020-01-02 04:00:00,30.0,39.18520997308627,39.70105565016595
2020-01-02 05:00:00,35.41,37.94993457708627,39.66698443699426
2020-01-02 06:00:00,46.9,41.21283869777772,42.85902226309382
2020-01-02 07:00:00,53.58,52.763608420022166,48.11664015665624
2020-01-02 08:00:00,53.79,59.119665880371834,53.961965094103704
2020-01-02 09:00:00,54.36,60.784352736889744,56.806134792493154
2020-01-02 10:00:00,51.1,61.060497733762475,56.58030980224375
2020-01-02 11:00:00,49.1,59.469772148223754,56.944881305827884
2020-01-02 12:00:00,50.68,54.037001071685204,54.18257095036749
2020-01-02 13:00:00,54.36,55.83020826615412,54.63343992052591
2020-01-02 14:00:00,54.35,59.52198429984371,56.18896280868061
2020-01-02 15:00:00,54.7,61.27599678864447,58.194897253034746
2020-01-02 16:00:00,58.0,65.37220743999117,63.179252249490325
2020-01-02 17:00:00,70.01,66.71999098586272,64.44662082525275
2020-01-02 18:00:00,76.0,65.31327940051024,67.1597286339254
2020-01-02 19:00:00,73.01,65.00376909424811,66.23547443992126
2020-01-02 20:00:00,73.0,65.4435397795428,66.67359110455777
2020-01-02 21:00:00,70.01,64.71888468742392,64.96905277590601
2020-01-02 22:00:00,56.46,62.68690277488696,61.86505389780332
2020-01-02 23:00:00,53.88,61.387249153804746,60.633773092134156
2020-01-03 00:00:00,54.52,62.08872300737943,58.842935634496975
2020-01-03 01:00:00,45.79,52.95881234659065,49.11968358208612
2020-01-03 02:00:00,38.0,53.10065872199202,49.15746794998485
2020-01-03 03:00:00,30.86,49.374403409675395,45.93238958703959
2020-01-03 04:00:00,28.64,46.48722885272852,44.47533473643407
2020-01-03 05:00:00,36.79,47.066950608211755,44.42880404486319
2020-01-03 06:00:00,43.45,52.79956865951115,50.74107144003238
2020-01-03 07:00:00,54.15,61.731413436354345,55.97336850577837
2020-01-03 08:00:00,56.99,65.78682714607916,65.02522742793239
2020-01-03 09:00:00,68.97,67.69448368884852,66.8458969001247
2020-01-03 10:00:00,58.45,66.51408334584274,65.84407533991546
2020-01-03 11:00:00,54.72,65.44679046436218,63.69038030035654
2020-01-03 12:00:00,54.73,64.12162469205454,63.22189821573117
2020-01-03 13:00:00,54.73,64.6386879608098,63.620022370761745
2020-01-03 14:00:00,54.72,63.4032311580363,60.44062000356046
2020-01-03 15:00:00,57.45,66.19082172277461,65.96505646794918
2020-01-03 16:00:00,68.97,68.70922075778523,69.53302943349922
2020-01-03 17:00:00,70.5,71.6517012445855,72.46790067258206
2020-01-03 18:00:00,69.22,69.80265761223409,71.69319539674031
2020-01-03 19:00:00,69.21,68.99626648571775,70.97694645821623
2020-01-03 20:00:00,69.14,69.39709803953849,71.72415096607072
2020-01-03 21:00:00,70.49,69.76108363769177,71.46971866144695
2020-01-03 22:00:00,83.82,67.81585809794281,71.04482856123633
2020-01-03 23:00:00,83.8,66.28441756832547,68.09915555441333
2020-01-04 00:00:00,54.61,64.42996634097007,59.97559646375042
