Datetime,y,yhat_lgbm,yhat_tlgbm
2015-12-31 01:00:00,39.0,44.31877320014648,44.938457791245305
2015-12-31 02:00:00,34.33,43.653611123760506,42.88823152069747
2015-12-31 03:00:00,25.59,37.390970370092774,41.17203726036949
2015-12-31 04:00:00,17.42,30.774773954692694,35.16741619291503
2015-12-31 05:00:00,23.0,37.6303907343764,40.35169029540821
2015-12-31 06:00:00,37.0,42.75407279468485,43.40674298530181
2015-12-31 07:00:00,47.56,50.82343834364549,49.7710948897893
2015-12-31 08:00:00,51.34,53.89095013455757,54.01142393202962
2015-12-31 09:00:00,51.67,55.94117713565944,55.03204627527865
2015-12-31 10:00:00,52.66,55.645366022782774,54.84695638393525
2015-12-31 11:00:00,52.66,56.71494205300012,54.76341664438329
2015-12-31 12:00:00,52.57,55.91791936752814,56.4309318772799
2015-12-31 13:00:00,51.74,54.39002056712267,54.47747236825904
2015-12-31 14:00:00,51.51,53.397482367020196,53.29479317865867
2015-12-31 15:00:00,51.73,54.421173625571974,54.33685807772394
2015-12-31 16:00:00,54.32,56.46614873201069,55.28350423688801
2015-12-31 17:00:00,52.93,58.03234899095761,56.97558533737988
2015-12-31 18:00:00,57.5,60.889038332558805,61.11429291070813
2015-12-31 19:00:00,57.5,61.543408073895094,61.87477651546685
2015-12-31 20:00:00,56.4,57.681164694074944,57.509276075989106
2015-12-31 21:00:00,51.76,60.28756541491254,58.56415693697087
2015-12-31 22:00:00,51.34,56.26484631385174,55.823854314932184
2015-12-31 23:00:00,51.0,54.0225391082341,56.2420290349734
2016-01-01 00:00:00,53.82,53.23022075792085,52.494556282422806
2016-01-01 01:00:00,51.12,54.093164006104786,53.80733695419292
2016-01-01 02:00:00,50.9,52.583573070190106,53.15486685860258
2016-01-01 03:00:00,46.98,48.58066563221666,51.06385171627666
2016-01-01 04:00:00,42.9,46.41917272526791,48.05359840248955
2016-01-01 05:00:00,42.9,46.70118880864466,47.93749791420702
2016-01-01 06:00:00,46.3,49.069943672090915,50.36875305774315
2016-01-01 07:00:00,45.37,50.07205207838997,51.248812968496864
2016-01-01 08:00:00,44.45,49.58094618270479,52.280453199128175
2016-01-01 09:00:00,45.82,53.888315592903616,54.21620231187279
2016-01-01 10:00:00,46.96,56.91419206641525,58.16791864160518
2016-01-01 11:00:00,49.15,62.70076571532174,60.82496720496958
2016-01-01 12:00:00,47.56,63.11399830792268,61.159638473954445
2016-01-01 13:00:00,45.85,58.31722846432116,59.63905124833347
