Datetime,y,yhat_rf,yhat_trf
2022-01-01 00:00:00,180.0,89.37410000000001,77.41532914651101
2022-01-01 01:00:00,170.28,89.7753,77.41532914651101
2022-01-01 02:00:00,155.72,80.43669999999997,76.73699028513579
2022-01-01 03:00:00,147.09,63.183199999999964,62.56963088190421
2022-01-01 04:00:00,91.0,69.43899999999996,62.71895884607547
2022-01-01 05:00:00,104.0,76.46620000000001,77.23697096629023
2022-01-01 06:00:00,140.6,81.69109999999993,66.95591660258357
2022-01-01 07:00:00,147.09,76.78559999999997,67.1186276550805
2022-01-01 08:00:00,99.99,77.17069999999995,77.35187956870533
2022-01-01 09:00:00,40.62,89.0858,79.0041454041859
2022-01-01 10:00:00,43.51,81.17029999999994,79.0041454041859
2022-01-01 11:00:00,135.8,72.7894,67.69347455869564
2022-01-01 12:00:00,150.7,76.88599999999992,79.0041454041859
2022-01-01 13:00:00,155.72,87.69609999999997,79.0041454041859
2022-01-01 14:00:00,63.96,73.67939999999996,78.9540698521996
2022-01-01 15:00:00,100.0,72.38819999999996,78.9540698521996
2022-01-01 16:00:00,155.0,72.76889999999996,79.0041454041859
2022-01-01 17:00:00,169.78,82.5364,78.8314624737961
2022-01-01 18:00:00,203.1,110.78729999999996,79.0041454041859
2022-01-01 19:00:00,205.83,96.56459999999997,79.0041454041859
2022-01-01 20:00:00,214.66,92.61049999999997,80.25765123734985
2022-01-01 21:00:00,214.66,136.0286000000001,105.74628481727585
2022-01-01 22:00:00,203.0,131.31330000000008,108.99759875154305
2022-01-01 23:00:00,180.0,115.53820000000007,106.37752658887777
2022-01-02 00:00:00,162.44,57.72029999999999,59.919704735597925
2022-01-02 01:00:00,155.72,53.453900000000004,56.055559900897656
2022-01-02 02:00:00,142.85,56.550700000000006,59.919704735597925
2022-01-02 03:00:00,140.6,112.61650000000007,56.055559900897656
2022-01-02 04:00:00,59.29,107.06910000000008,56.055559900897656
2022-01-02 05:00:00,9.7,61.23910000000001,62.56963088190421
2022-01-02 06:00:00,9.7,59.15459999999997,62.56963088190421
2022-01-02 07:00:00,9.7,59.30190000000002,62.56963088190421
2022-01-02 08:00:00,24.33,64.36670000000001,62.56963088190421
2022-01-02 09:00:00,48.95,63.47999999999996,62.56963088190421
2022-01-02 10:00:00,60.01,64.63899999999998,62.56963088190421
