Datetime,y,yhat,yhat_tuned
2019-01-01 00:00:00,76.23,54.17450987012921,51.39924457824517
2019-01-01 01:00:00,74.12,54.270156846361424,51.45221941124908
2019-01-01 02:00:00,67.87,52.588439751986286,51.20649798016988
2019-01-01 03:00:00,68.02,51.86134921145039,51.156927435155204
2019-01-01 04:00:00,70.0,48.4612035641089,47.508525870930114
2019-01-01 05:00:00,70.0,49.72376250513156,47.114077296096404
2019-01-01 06:00:00,64.83,50.08951087813452,47.14480836742732
2019-01-01 07:00:00,60.0,49.45039826855793,46.0985031167697
2019-01-01 08:00:00,64.83,55.30188595971287,51.09434033334658
2019-01-01 09:00:00,64.19,56.141360596861844,54.81049772043322
2019-01-01 10:00:00,70.3,56.19307936808263,57.60504022726602
2019-01-01 11:00:00,70.34,56.72012210466219,57.841912138243394
2019-01-01 12:00:00,70.34,56.54288510158947,58.311518962805785
2019-01-01 13:00:00,67.67,56.589036439470135,56.81800689988809
2019-01-01 14:00:00,70.36,52.86658374760505,54.14186061147959
2019-01-01 15:00:00,64.51,52.767153659522975,55.755133200428496
2019-01-01 16:00:00,64.89,55.533243677329104,57.51529637070328
2019-01-01 17:00:00,65.22,56.43317614262874,61.00906934003352
2019-01-01 18:00:00,66.0,69.40149145219529,63.223345333347815
2019-01-01 19:00:00,67.79,71.33033174210888,64.36598283477142
2019-01-01 20:00:00,68.29,68.09750901973548,64.42825511225064
2019-01-01 21:00:00,68.25,67.27680858295466,64.32279513984892
2019-01-01 22:00:00,67.94,57.540880903380184,60.60598771322518
2019-01-01 23:00:00,68.0,55.309559457677096,58.59238917986061
2019-01-02 00:00:00,64.9,53.624997281814785,56.863419789093484
2019-01-02 01:00:00,48.45,54.12456200639177,54.78371410706232
2019-01-02 02:00:00,45.45,54.92641064430188,54.85806821606444
2019-01-02 03:00:00,31.5,54.408819967524536,54.29062935162636
2019-01-02 04:00:00,37.28,51.15730734599262,52.233488756140524
2019-01-02 05:00:00,42.95,52.71432126979841,52.40818608509293
2019-01-02 06:00:00,64.21,53.62051742593042,54.2248830072474
2019-01-02 07:00:00,70.49,52.5250272065355,57.696719914295606
2019-01-02 08:00:00,75.14,59.233159403641466,60.7129367212154
2019-01-02 09:00:00,75.02,62.93733414149467,62.434638898231086
2019-01-02 10:00:00,74.51,65.3195874160565,62.62792122879605
2019-01-02 11:00:00,70.44,65.13386454825067,62.645144721578895
2019-01-02 12:00:00,69.74,66.41320564381552,63.529772749545316
2019-01-02 13:00:00,67.78,77.2672984999892,66.89073531120088
2019-01-02 14:00:00,64.93,69.0854887629191,68.54776358150566
2019-01-02 15:00:00,70.46,87.90525654328093,74.67823842102352
2019-01-02 16:00:00,75.89,99.51493165929647,78.74922850125762
2019-01-02 17:00:00,77.65,95.25824577816398,79.69968022306593
2019-01-02 18:00:00,78.15,107.81689815637084,86.95607097596901
2019-01-02 19:00:00,78.15,109.26752678133163,86.95526625572967
2019-01-02 20:00:00,77.61,115.73152134042873,84.35456788202696
2019-01-02 21:00:00,76.49,119.50138233821055,83.27637928122404
2019-01-02 22:00:00,70.79,92.60278303362742,77.16971474344071
2019-01-02 23:00:00,69.6,91.65000177659216,75.73083989164392
2019-01-03 00:00:00,67.8,60.61957171516331,69.2704945573545
2019-01-03 01:00:00,67.99,57.16382996969094,60.19694472003968
2019-01-03 02:00:00,67.63,56.37741142795443,60.825676787260065
2019-01-03 03:00:00,67.38,56.60476506014339,59.69170082535156
2019-01-03 04:00:00,64.86,55.20918677079332,58.34888513392273
2019-01-03 05:00:00,64.86,55.37460043911339,59.22423057106003
2019-01-03 06:00:00,67.7,55.1854097884899,58.81174333275701
2019-01-03 07:00:00,69.29,57.53749465047532,64.84061150434023
2019-01-03 08:00:00,75.27,87.78103643470108,77.83313565052521
2019-01-03 09:00:00,79.85,109.46280646264923,85.90625701982385
2019-01-03 10:00:00,79.81,111.48791595861304,87.26402429689139
2019-01-03 11:00:00,79.81,107.68579265858702,84.0587482927364
