datetime,y,yhat_dt,yhat_pdt
70131,229.58,54.0,61.32653542287289
70132,235.98,68.46,61.32653542287289
70133,234.28,68.46,61.32653542287289
70134,237.63,68.46,61.32653542287289
70135,239.66,68.46,61.32653542287289
70136,231.88,63.64,61.32653542287289
70137,186.47,46.0,150.08651452282152
70138,186.47,72.28,167.85451388888885
70139,177.25,218.67,167.85451388888885
70140,168.5,209.0,167.85451388888885
70141,84.9,208.0,167.85451388888885
70142,81.95,200.09,167.85451388888885
70143,179.73,186.0,150.08651452282152
70144,295.0,189.33,61.32653542287289
70145,348.15,248.47,212.46255813953482
70146,322.34,178.44,212.46255813953482
70147,301.65,157.57,212.46255813953482
70148,353.15,178.44,212.46255813953482
70149,363.15,101.25,212.46255813953482
70150,283.56,145.87,212.46255813953482
70151,237.97,248.47,212.46255813953482
70152,230.59,272.18,212.46255813953482
70153,187.27,189.33,61.32653542287289
70154,187.2,189.33,61.32653542287289
70155,180.0,345.99,61.32653542287289
70156,180.0,345.99,61.32653542287289
70157,185.89,345.99,61.32653542287289
70158,271.87,140.6,61.32653542287289
70159,348.77,201.59,212.46255813953482
70160,353.77,204.02,212.46255813953482
70161,231.0,223.99,212.46255813953482
70162,203.99,205.59,216.0779310344828
70163,196.23,212.0,216.0779310344828
70164,188.89,212.0,216.0779310344828
70165,187.91,205.59,216.0779310344828
70166,188.89,181.41,195.1704385964913
70167,203.7,223.99,212.46255813953482
70168,363.77,215.84,215.8017391304347
70169,348.77,257.09,256.15208768267223
70170,363.77,257.09,256.15208768267223
70171,301.24,257.09,256.15208768267223
70172,353.77,257.09,256.15208768267223
70173,358.77,257.09,256.15208768267223
70174,284.53,255.1,256.15208768267223
70175,268.66,250.51,215.8017391304347
70176,262.99,201.0,212.46255813953482
70177,349.17,226.64,212.46255813953482
70178,274.1,272.18,212.46255813953482
70179,271.25,272.18,212.46255813953482
70180,172.78,272.18,212.46255813953482
70181,272.85,272.18,212.46255813953482
70182,354.17,201.0,212.46255813953482
70183,359.17,203.27,212.46255813953482
70184,349.17,205.0,111.53157828282839
70185,269.99,161.34,111.53157828282839
70186,198.49,223.99,216.0779310344828
70187,191.58,217.21,216.0779310344828
70188,180.2,204.65,216.0779310344828
70189,175.0,204.65,216.0779310344828
70190,174.76,204.65,216.0779310344828
70191,180.2,177.71,111.53157828282839
70192,269.97,250.51,215.8017391304347
70193,354.17,257.09,256.15208768267223
70194,369.17,257.09,256.15208768267223
70195,344.5,257.09,256.15208768267223
70196,349.17,257.09,256.15208768267223
70197,343.0,257.09,256.15208768267223
70198,270.76,250.51,215.8017391304347
70199,243.82,203.27,212.46255813953482
70200,149.99,201.0,212.46255813953482
70201,151.68,201.0,212.46255813953482
70202,216.29,99.47,61.32653542287289
70203,155.18,140.6,61.32653542287289
70204,130.0,135.12,61.32653542287289
70205,150.13,155.72,61.32653542287289
70206,257.31,201.0,212.46255813953482
70207,260.79,173.17,212.46255813953482
70208,261.18,205.0,111.53157828282839
70209,217.72,223.63,83.60860421836234
70210,191.22,205.59,216.0779310344828
70211,183.83,202.03,216.0779310344828
70212,173.5,196.25,167.85451388888885
70213,169.41,197.36,216.0779310344828
70214,172.0,203.08,216.0779310344828
