Datetime,y,yhat,yhat_tuned
2022-01-01 00:00:00,180.0,129.52343132294666,182.0839360973366
2022-01-01 01:00:00,170.28,130.8782056311137,180.6640546137561
2022-01-01 02:00:00,155.72,86.12276583860374,151.02063366720265
2022-01-01 03:00:00,147.09,77.26813397645668,122.37236805910564
2022-01-01 04:00:00,91.0,74.73003305773663,105.74026376725458
2022-01-01 05:00:00,104.0,94.01494738485259,120.81010055399422
2022-01-01 06:00:00,140.6,76.11112243799917,143.7742443752922
2022-01-01 07:00:00,147.09,84.34464471369117,132.8152990864961
2022-01-01 08:00:00,99.99,87.08664942345509,107.06494389469259
2022-01-01 09:00:00,40.62,86.15766531589728,81.88613731438609
2022-01-01 10:00:00,43.51,88.14071983620205,72.70264496827222
2022-01-01 11:00:00,135.8,82.95403081358273,146.73140412180197
2022-01-01 12:00:00,150.7,89.81771492156453,147.3596568903876
2022-01-01 13:00:00,155.72,92.7100583627952,153.72384062768137
2022-01-01 14:00:00,63.96,73.0249877079181,70.03771908427363
2022-01-01 15:00:00,100.0,81.00569513009974,97.72870976741821
2022-01-01 16:00:00,155.0,95.1119384995467,138.9963417161409
2022-01-01 17:00:00,169.78,111.23523261661342,167.4802934656039
2022-01-01 18:00:00,203.1,135.67992408976752,196.04805800185176
2022-01-01 19:00:00,205.83,122.56342873793719,207.4900814049921
2022-01-01 20:00:00,214.66,127.35649172095061,207.6658249191407
2022-01-01 21:00:00,214.66,132.25502277383606,204.10721018702841
2022-01-01 22:00:00,203.0,131.3050255387586,178.99314579671113
2022-01-01 23:00:00,180.0,94.49486377499058,161.93195688773972
2022-01-02 00:00:00,162.44,65.61702206871706,148.25163032029013
2022-01-02 01:00:00,155.72,71.91779897163944,139.58694766491035
2022-01-02 02:00:00,142.85,78.15465456710606,145.64919465579015
2022-01-02 03:00:00,140.6,80.21468510877256,127.41544751391851
2022-01-02 04:00:00,59.29,76.44510458191034,83.38740183802135
2022-01-02 05:00:00,9.7,78.15704554815152,54.039099615415196
2022-01-02 06:00:00,9.7,65.50279724295852,34.02218576235272
2022-01-02 07:00:00,9.7,58.645361647055935,24.989120626639682
2022-01-02 08:00:00,24.33,64.35527502284535,38.60476206253227
